ticker,period_end,fiscal_period,report_type,statement
TICK036,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 15218.991959018698, 'NetIncome': 5785.732320105729, 'OperatingCashFlow': 21298.78077488929, 'EPS': 8.15178866759538}"
TICK036,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 142850.7539709792, 'NetIncome': 19566.379392497587, 'OperatingCashFlow': 35256.692581827134, 'EPS': 7.344089213676844}"
TICK036,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 72601.8967176966, 'NetIncome': 3613.913933867772, 'OperatingCashFlow': 33365.91663897595, 'EPS': 1.5492330140451718}"
TICK036,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 117968.93961185253, 'NetIncome': 8274.276839343524, 'OperatingCashFlow': 19492.21322142615, 'EPS': 0.5312388017133658}"
TICK037,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 26019.152563847696, 'NetIncome': 17330.58167544597, 'OperatingCashFlow': 13716.189734703868, 'EPS': 8.0427695776958}"
TICK037,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 63237.10926714433, 'NetIncome': 16964.014339229885, 'OperatingCashFlow': 31669.046889560806, 'EPS': 8.758852217888002}"
TICK037,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 99288.94502678647, 'NetIncome': 10575.019131279221, 'OperatingCashFlow': 12037.17712693339, 'EPS': 5.189755082263142}"
TICK037,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 120747.29420705086, 'NetIncome': 4865.751587546173, 'OperatingCashFlow': 26464.384425144726, 'EPS': 5.915919553374821}"
TICK037,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 131223.51309148266, 'NetIncome': 12532.562071359715, 'OperatingCashFlow': 27648.51050989443, 'EPS': 7.956506817027742}"
TICK037,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 58689.02532085084, 'NetIncome': 16372.179115942941, 'OperatingCashFlow': 8777.92563281992, 'EPS': 6.348777430630955}"
TICK037,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 48406.25386003753, 'NetIncome': 14560.011893098274, 'OperatingCashFlow': 33692.37540729541, 'EPS': 2.1938457610101665}"
TICK037,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 127872.25333469703, 'NetIncome': 12866.167122274206, 'OperatingCashFlow': 2611.0333383896154, 'EPS': 7.6048528703789}"
TICK037,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 141122.68157372065, 'NetIncome': 6106.893724714526, 'OperatingCashFlow': 18509.956542472748, 'EPS': 3.0388495175996884}"
TICK037,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 86227.18758937437, 'NetIncome': 15123.469396181477, 'OperatingCashFlow': 17620.37140640795, 'EPS': 5.9956637476287415}"
TICK037,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 43642.54875250156, 'NetIncome': 19046.98546606749, 'OperatingCashFlow': 25890.592372415067, 'EPS': 1.0871697661200899}"
TICK037,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 141085.7749320699, 'NetIncome': 5543.979702537485, 'OperatingCashFlow': 28772.19959672001, 'EPS': 1.126805812428976}"
TICK037,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 26676.152673112138, 'NetIncome': 13712.85078657263, 'OperatingCashFlow': 31927.192847956823, 'EPS': 3.1798253280755238}"
TICK037,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 28741.40910080154, 'NetIncome': 13184.04034427948, 'OperatingCashFlow': 23233.892466796453, 'EPS': 5.774228321454886}"
TICK037,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 125685.60520024804, 'NetIncome': 2887.0232249796636, 'OperatingCashFlow': 24617.110499842693, 'EPS': 0.9853745384371206}"
TICK037,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 15508.643768645434, 'NetIncome': 10512.863047322247, 'OperatingCashFlow': 19250.60131379043, 'EPS': 5.234620899428922}"
TICK038,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 48708.667871225654, 'NetIncome': 5811.624689712032, 'OperatingCashFlow': 31850.385097856764, 'EPS': 3.0816554162593803}"
TICK038,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 108515.78336903866, 'NetIncome': 3512.9204019377116, 'OperatingCashFlow': 14024.958903704719, 'EPS': 1.0689104510344072}"
TICK038,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 136489.97451114567, 'NetIncome': 19891.09914463413, 'OperatingCashFlow': 16001.070582052913, 'EPS': 9.136841431758363}"
TICK038,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 129028.16791089941, 'NetIncome': 9895.096544535814, 'OperatingCashFlow': 39354.12167746613, 'EPS': 9.261862178689697}"
TICK038,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 145148.18183856946, 'NetIncome': 8653.905479792593, 'OperatingCashFlow': 21551.827226184258, 'EPS': 7.3606154885987305}"
TICK038,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 15778.34150391606, 'NetIncome': 19934.14420059632, 'OperatingCashFlow': 10221.335591264506, 'EPS': 3.8085335127185407}"
TICK038,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 123818.12721284827, 'NetIncome': 18199.58612629962, 'OperatingCashFlow': 17587.746075497053, 'EPS': 9.091270696080418}"
TICK038,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 105646.37668284975, 'NetIncome': 7012.8930100433345, 'OperatingCashFlow': 38163.90715418694, 'EPS': 0.614131328527596}"
TICK038,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 11621.995728214864, 'NetIncome': 9867.801632571034, 'OperatingCashFlow': 8948.450463486075, 'EPS': 6.26095644874664}"
TICK038,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 10449.33937784432, 'NetIncome': 14519.661386336988, 'OperatingCashFlow': 29561.153318150093, 'EPS': 1.4839795209068256}"
TICK038,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 131668.95004384796, 'NetIncome': 13695.524936723441, 'OperatingCashFlow': 5595.5337913975545, 'EPS': 3.4499565375933705}"
TICK038,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 140521.15799753187, 'NetIncome': 1348.5644351996011, 'OperatingCashFlow': 34756.37761094359, 'EPS': 9.504502641924505}"
TICK038,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 98682.21326606753, 'NetIncome': 4040.9116885579506, 'OperatingCashFlow': 25380.39322852122, 'EPS': 8.916183742068462}"
TICK038,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 78367.79749763916, 'NetIncome': 7125.859003487547, 'OperatingCashFlow': 9646.41929277849, 'EPS': 7.937797518931522}"
TICK038,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 113055.11965805621, 'NetIncome': 1595.8805357442204, 'OperatingCashFlow': 36496.31280037261, 'EPS': 2.4201587629711776}"
TICK038,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 91727.57068816721, 'NetIncome': 17570.087261371667, 'OperatingCashFlow': 28330.45194901598, 'EPS': 4.293729166542295}"
TICK039,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 58807.84686472751, 'NetIncome': 18512.335621132745, 'OperatingCashFlow': 13738.467822369645, 'EPS': 1.6467450314777672}"
TICK039,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 103227.82078592817, 'NetIncome': 3077.0385239738002, 'OperatingCashFlow': 33001.11813696253, 'EPS': 3.281110863458284}"
TICK039,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 117226.63684189327, 'NetIncome': 15573.004130008145, 'OperatingCashFlow': 21449.177834518803, 'EPS': 8.587121715417958}"
TICK039,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 84566.28526296953, 'NetIncome': 5648.232043203348, 'OperatingCashFlow': 37198.25681667474, 'EPS': 0.869594399872526}"
TICK039,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 38712.485990225236, 'NetIncome': 1275.3300524884792, 'OperatingCashFlow': 17821.59600557783, 'EPS': 4.94814768303145}"
TICK039,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 122958.07282690573, 'NetIncome': 7902.501446312434, 'OperatingCashFlow': 20105.861855414172, 'EPS': 8.616850480577044}"
TICK039,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 135524.517347523, 'NetIncome': 14157.922996857003, 'OperatingCashFlow': 11305.449723076996, 'EPS': 1.0632878035547817}"
TICK039,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 45931.156461128165, 'NetIncome': 15136.576789080626, 'OperatingCashFlow': 32876.87804750413, 'EPS': 1.3756511381990197}"
TICK039,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 56164.21674522433, 'NetIncome': 2252.9826134039226, 'OperatingCashFlow': 5703.12545211599, 'EPS': 7.606801904599076}"
TICK039,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 112995.0867838319, 'NetIncome': 13981.03300012181, 'OperatingCashFlow': 2073.864403634404, 'EPS': 4.038314554384799}"
TICK039,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 114669.89486121897, 'NetIncome': 11335.353325912176, 'OperatingCashFlow': 12026.143015297765, 'EPS': 9.79247114338738}"
TICK039,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 76320.30698587054, 'NetIncome': 10964.583933276028, 'OperatingCashFlow': 32703.40016587469, 'EPS': 1.9723731233919757}"
TICK039,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 24502.6291258825, 'NetIncome': 14667.939464386449, 'OperatingCashFlow': 34387.53987812574, 'EPS': 4.686432316871378}"
TICK039,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 7448.88294944703, 'NetIncome': 715.6571740648311, 'OperatingCashFlow': 11557.693120959324, 'EPS': 3.1290452516975686}"
TICK039,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 83630.25702747495, 'NetIncome': 9125.108353361857, 'OperatingCashFlow': 23270.995511800164, 'EPS': 5.02089512340628}"
TICK039,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 135000.4071758684, 'NetIncome': 10074.606403729029, 'OperatingCashFlow': 6995.496172843919, 'EPS': 7.364660856150972}"
TICK040,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 87759.96976887205, 'NetIncome': 3407.477000471154, 'OperatingCashFlow': 25997.421010173173, 'EPS': 4.213642307441388}"
TICK040,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 123673.29640813118, 'NetIncome': 17293.925495798576, 'OperatingCashFlow': 14495.84033194093, 'EPS': 2.2532352200550974}"
TICK040,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 70675.34337521788, 'NetIncome': 4983.713036212428, 'OperatingCashFlow': 15422.582353238271, 'EPS': 8.71811233665508}"
TICK040,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 135317.48857059266, 'NetIncome': 19313.991479097112, 'OperatingCashFlow': 34616.922286651745, 'EPS': 6.988869774009779}"
TICK040,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 104723.08027020733, 'NetIncome': 3178.8303961925617, 'OperatingCashFlow': 20032.607880907006, 'EPS': 4.596688685711489}"
TICK040,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 80398.25780643348, 'NetIncome': 8542.438358663496, 'OperatingCashFlow': 6628.7654572793135, 'EPS': 8.460174947690856}"
TICK040,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 148124.89295659156, 'NetIncome': 12018.31091007894, 'OperatingCashFlow': 20660.635508357223, 'EPS': 7.426811145804604}"
TICK040,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 115623.35088674552, 'NetIncome': 5989.183498538939, 'OperatingCashFlow': 3215.0295634344566, 'EPS': 9.835748939883318}"
TICK040,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 30947.28735814559, 'NetIncome': 10013.924240837976, 'OperatingCashFlow': 30239.168690190338, 'EPS': 6.728128948015016}"
TICK040,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 75124.12124245809, 'NetIncome': 13667.201517679365, 'OperatingCashFlow': 15129.506396979094, 'EPS': 5.293446970174588}"
TICK040,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 61440.82254484742, 'NetIncome': 9076.360037447033, 'OperatingCashFlow': 4122.723841911024, 'EPS': 6.604965821343645}"
TICK040,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 23759.02054992931, 'NetIncome': 9577.341126445412, 'OperatingCashFlow': 22811.907785108146, 'EPS': 7.83603846626218}"
TICK040,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 55426.653245415764, 'NetIncome': 8606.80854305865, 'OperatingCashFlow': 23787.85487504362, 'EPS': 5.914641489183602}"
TICK040,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 102529.96856783394, 'NetIncome': 903.163937828616, 'OperatingCashFlow': 35248.06798350377, 'EPS': 9.522306434572965}"
TICK040,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 65643.67774046288, 'NetIncome': 9678.11127331027, 'OperatingCashFlow': 13155.552345722157, 'EPS': 3.8396053482834946}"
TICK040,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 139323.24536554457, 'NetIncome': 7702.18610763821, 'OperatingCashFlow': 10678.858234663589, 'EPS': 2.318995995952002}"
TICK041,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 142366.5113330602, 'NetIncome': 7630.820855543729, 'OperatingCashFlow': 39155.89673785667, 'EPS': 8.746793509197637}"
TICK041,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 52135.03382185306, 'NetIncome': 13392.667079218043, 'OperatingCashFlow': 33451.34732880125, 'EPS': 1.2637103969222485}"
TICK041,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 62439.51232984152, 'NetIncome': 19046.609682847695, 'OperatingCashFlow': 4445.75344958399, 'EPS': 9.070815381962756}"
TICK041,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 44370.972735386145, 'NetIncome': 11472.132884909941, 'OperatingCashFlow': 33788.52000379729, 'EPS': 0.5916781217312325}"
TICK041,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 121033.90596855641, 'NetIncome': 8023.583551763631, 'OperatingCashFlow': 29368.82108515146, 'EPS': 3.1608937056264}"
TICK041,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 90128.52827355453, 'NetIncome': 9026.722278251798, 'OperatingCashFlow': 6602.52839321101, 'EPS': 1.1409190803658615}"
TICK041,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 53488.94954159702, 'NetIncome': 4849.300977185789, 'OperatingCashFlow': 39191.50548922995, 'EPS': 6.635093604545319}"
TICK041,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 147252.52915935806, 'NetIncome': 8121.271564882286, 'OperatingCashFlow': 39513.84392113052, 'EPS': 7.369492005151806}"
TICK041,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 38021.19686210472, 'NetIncome': 1294.0094292008562, 'OperatingCashFlow': 10327.987175105516, 'EPS': 7.155309322900493}"
TICK041,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 122887.71352843128, 'NetIncome': 6553.878256696383, 'OperatingCashFlow': 30134.819538102445, 'EPS': 8.77786174526421}"
TICK041,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 26420.620994208148, 'NetIncome': 9663.825179190237, 'OperatingCashFlow': 13435.885764298666, 'EPS': 5.031146688197467}"
TICK041,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 70506.12713827775, 'NetIncome': 1016.5873071597775, 'OperatingCashFlow': 37874.976771527115, 'EPS': 1.297044624366205}"
TICK041,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 6729.1884190005, 'NetIncome': 8940.131064909378, 'OperatingCashFlow': 20889.441473812374, 'EPS': 4.978535343863169}"
TICK041,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 73146.09265609867, 'NetIncome': 1054.0474101471757, 'OperatingCashFlow': 37934.51667785236, 'EPS': 7.597722438518082}"
TICK041,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 124809.47932839121, 'NetIncome': 18288.57917672018, 'OperatingCashFlow': 14641.273307451747, 'EPS': 9.888010160473065}"
TICK041,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 15292.250472983447, 'NetIncome': 10104.650506407295, 'OperatingCashFlow': 29109.015671647787, 'EPS': 8.658571025978317}"
TICK042,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 98506.82527722047, 'NetIncome': 4933.538149428274, 'OperatingCashFlow': 16221.322111884774, 'EPS': 7.5351492873124375}"
TICK042,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 58991.36082219104, 'NetIncome': 14036.986869993452, 'OperatingCashFlow': 5786.680657792309, 'EPS': 2.8902846856387483}"
TICK042,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 60775.02395673624, 'NetIncome': 17177.27407924342, 'OperatingCashFlow': 36924.94046418956, 'EPS': 5.765284756254745}"
TICK042,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 64519.63347238037, 'NetIncome': 14949.167963143458, 'OperatingCashFlow': 19347.536132050063, 'EPS': 0.6195768733270066}"
TICK042,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 127281.97245184542, 'NetIncome': 4910.707111265579, 'OperatingCashFlow': 4668.075431628292, 'EPS': 2.522596948894653}"
TICK042,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 72935.19714174468, 'NetIncome': 16982.08021743483, 'OperatingCashFlow': 21688.547860802275, 'EPS': 4.299821405978049}"
TICK042,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 10350.623320943063, 'NetIncome': 15240.916891079642, 'OperatingCashFlow': 37073.18510265424, 'EPS': 6.9892171570747745}"
TICK042,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 109366.72859054152, 'NetIncome': 19249.505365570294, 'OperatingCashFlow': 36606.18747513781, 'EPS': 6.685865154583427}"
TICK042,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 59554.7188399797, 'NetIncome': 19124.33369684405, 'OperatingCashFlow': 12699.557786026688, 'EPS': 7.497826625946451}"
TICK042,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 121661.16583062169, 'NetIncome': 15033.833205065064, 'OperatingCashFlow': 30249.114976534573, 'EPS': 0.6699736805844371}"
TICK042,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 49364.86781536111, 'NetIncome': 18638.966828432567, 'OperatingCashFlow': 15943.22895718897, 'EPS': 7.383791349949691}"
TICK042,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 8771.396498914008, 'NetIncome': 6350.420341265772, 'OperatingCashFlow': 26076.12175809736, 'EPS': 1.5993555015258196}"
TICK042,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 73871.12431828002, 'NetIncome': 7744.071118255136, 'OperatingCashFlow': 29809.28736746287, 'EPS': 0.8430529405948588}"
TICK042,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 140010.72946357366, 'NetIncome': 6584.953133975633, 'OperatingCashFlow': 32680.07221593937, 'EPS': 8.088118420754181}"
TICK042,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 25233.016800795394, 'NetIncome': 16686.03521012848, 'OperatingCashFlow': 27638.708618925313, 'EPS': 8.918409903733133}"
TICK042,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 6987.811506912447, 'NetIncome': 15423.377798800135, 'OperatingCashFlow': 25479.831006246768, 'EPS': 8.000465130749102}"
TICK043,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 82435.58329123976, 'NetIncome': 13114.62837426557, 'OperatingCashFlow': 17975.481946822012, 'EPS': 1.5660362187575072}"
TICK043,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 124777.00826430047, 'NetIncome': 19079.6481839446, 'OperatingCashFlow': 23473.675208038738, 'EPS': 6.924143184838877}"
TICK043,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 85286.93059923625, 'NetIncome': 19629.698082929557, 'OperatingCashFlow': 8523.872455102075, 'EPS': 2.458549916953319}"
TICK043,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 108268.11337466638, 'NetIncome': 6119.238943774799, 'OperatingCashFlow': 26902.144017759238, 'EPS': 5.642382618561297}"
TICK043,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 115225.19238417919, 'NetIncome': 15634.88898569924, 'OperatingCashFlow': 28913.921495119288, 'EPS': 4.324374221603312}"
TICK043,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 25404.846533658696, 'NetIncome': 11973.911308421837, 'OperatingCashFlow': 20924.630126202344, 'EPS': 6.87139720911414}"
TICK043,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 48025.67480417111, 'NetIncome': 5946.183312644005, 'OperatingCashFlow': 16359.82746517109, 'EPS': 2.43194826808842}"
TICK043,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 31084.539888349227, 'NetIncome': 921.4041038717284, 'OperatingCashFlow': 10121.161121277242, 'EPS': 8.906770204850623}"
TICK043,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 109857.67230798485, 'NetIncome': 12352.525457661013, 'OperatingCashFlow': 5818.562242161539, 'EPS': 7.151657575755672}"
TICK043,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 79714.9558325689, 'NetIncome': 15338.04675954776, 'OperatingCashFlow': 5281.191329760135, 'EPS': 6.9937433639510225}"
TICK043,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 109781.16459905557, 'NetIncome': 2545.1605483688536, 'OperatingCashFlow': 11752.652039916147, 'EPS': 3.218301379339739}"
TICK043,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 109523.78745014564, 'NetIncome': 17280.64036581129, 'OperatingCashFlow': 6294.074355535256, 'EPS': 0.9464659234357333}"
TICK043,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 67741.29309728467, 'NetIncome': 3503.712273134956, 'OperatingCashFlow': 38631.35770722522, 'EPS': 5.230567372972511}"
TICK043,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 38404.167644969544, 'NetIncome': 1974.8006863689259, 'OperatingCashFlow': 19378.564683736302, 'EPS': 6.17815990230989}"
TICK043,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 115740.04576181629, 'NetIncome': 9229.530929750907, 'OperatingCashFlow': 26123.184856082233, 'EPS': 1.7732807016958496}"
TICK043,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 15656.266772410385, 'NetIncome': 4913.236395620762, 'OperatingCashFlow': 3683.272920680076, 'EPS': 2.6120252759742906}"
TICK044,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 116666.4426779746, 'NetIncome': 19920.396695258907, 'OperatingCashFlow': 35760.864833026084, 'EPS': 3.4545708212792503}"
TICK044,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 39699.303374451694, 'NetIncome': 1683.350600080577, 'OperatingCashFlow': 38967.62740414772, 'EPS': 1.369823940981851}"
TICK044,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 142719.2197067283, 'NetIncome': 2066.4153519175215, 'OperatingCashFlow': 13012.700049427143, 'EPS': 5.434208284146554}"
TICK044,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 15371.478392576786, 'NetIncome': 13557.64493122348, 'OperatingCashFlow': 25417.103952790916, 'EPS': 1.6753585445930743}"
TICK044,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 146623.30847369973, 'NetIncome': 16119.938848733724, 'OperatingCashFlow': 15561.303174179817, 'EPS': 1.9583513904623115}"
TICK044,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 116687.7360026649, 'NetIncome': 11565.688482441046, 'OperatingCashFlow': 22377.92400463905, 'EPS': 1.9699474580122889}"
TICK044,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 19825.24955631129, 'NetIncome': 15743.91185731295, 'OperatingCashFlow': 27146.313233297176, 'EPS': 5.47652725106429}"
TICK044,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 37304.5423454995, 'NetIncome': 10563.192848692312, 'OperatingCashFlow': 18001.59523660619, 'EPS': 1.7775386266409867}"
TICK044,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 136396.18748828254, 'NetIncome': 15222.11126789285, 'OperatingCashFlow': 14499.356112649595, 'EPS': 9.240170339555979}"
TICK044,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 50052.29480811049, 'NetIncome': 8088.716126426842, 'OperatingCashFlow': 35548.46398580576, 'EPS': 3.1382342340811205}"
TICK044,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 27566.733256465242, 'NetIncome': 4084.092597209204, 'OperatingCashFlow': 30399.575438096002, 'EPS': 5.863834010474595}"
TICK044,2023-12-31,Q,income_statement_quarterly,"{'Revenue': 12551.5868084949, 'NetIncome': 16203.151426241084, 'OperatingCashFlow': 21863.295315083633, 'EPS': 3.0776194880708085}"
TICK044,2024-03-31,Q,income_statement_quarterly,"{'Revenue': 111821.2218241841, 'NetIncome': 1533.9032217863366, 'OperatingCashFlow': 30423.14971389102, 'EPS': 1.3222072197817158}"
TICK044,2024-06-30,Q,income_statement_quarterly,"{'Revenue': 118235.29594146735, 'NetIncome': 10765.001630526805, 'OperatingCashFlow': 11318.474071028966, 'EPS': 9.77041824332662}"
TICK044,2024-09-30,Q,income_statement_quarterly,"{'Revenue': 54111.16273583687, 'NetIncome': 6998.975680667688, 'OperatingCashFlow': 31602.54207397627, 'EPS': 6.807026098888199}"
TICK044,2024-12-31,Q,income_statement_quarterly,"{'Revenue': 73483.67469156727, 'NetIncome': 17694.93998113466, 'OperatingCashFlow': 10603.426392127718, 'EPS': 0.7453337598427399}"
TICK045,2021-03-31,Q,income_statement_quarterly,"{'Revenue': 55954.206061926256, 'NetIncome': 9961.938614810164, 'OperatingCashFlow': 7783.4778705840135, 'EPS': 8.074691232483065}"
TICK045,2021-06-30,Q,income_statement_quarterly,"{'Revenue': 94212.68052906569, 'NetIncome': 19138.05631899875, 'OperatingCashFlow': 16166.035998583877, 'EPS': 6.540570571868504}"
TICK045,2021-09-30,Q,income_statement_quarterly,"{'Revenue': 88265.00681387025, 'NetIncome': 5198.86068081029, 'OperatingCashFlow': 31580.088227514134, 'EPS': 7.077971135383265}"
TICK045,2021-12-31,Q,income_statement_quarterly,"{'Revenue': 77645.5862362417, 'NetIncome': 6757.052631018832, 'OperatingCashFlow': 22767.942897884426, 'EPS': 9.413547699743368}"
TICK045,2022-03-31,Q,income_statement_quarterly,"{'Revenue': 87152.14987620185, 'NetIncome': 17889.602134065193, 'OperatingCashFlow': 2148.017857239686, 'EPS': 8.995397793344765}"
TICK045,2022-06-30,Q,income_statement_quarterly,"{'Revenue': 74234.0176871197, 'NetIncome': 19101.580211368673, 'OperatingCashFlow': 36344.111859411285, 'EPS': 5.275892660307491}"
TICK045,2022-09-30,Q,income_statement_quarterly,"{'Revenue': 30421.46912217879, 'NetIncome': 10906.064031030815, 'OperatingCashFlow': 23585.406017535497, 'EPS': 2.364361536138518}"
TICK045,2022-12-31,Q,income_statement_quarterly,"{'Revenue': 144077.65970706343, 'NetIncome': 16322.099679345181, 'OperatingCashFlow': 31286.274952046577, 'EPS': 7.729899837672259}"
TICK045,2023-03-31,Q,income_statement_quarterly,"{'Revenue': 28756.539191937525, 'NetIncome': 13467.189103530867, 'OperatingCashFlow': 32827.952903359335, 'EPS': 3.9380455948929534}"
TICK045,2023-06-30,Q,income_statement_quarterly,"{'Revenue': 81807.60987881613, 'NetIncome': 5138.561083380174, 'OperatingCashFlow': 4495.843266467005, 'EPS': 7.277691091778562}"
TICK045,2023-09-30,Q,income_statement_quarterly,"{'Revenue': 47274.238869080094, 'NetIncome': 13913.178159144003, 'OperatingCashFlow': 32224.13000330794, 'EPS': 5.298096859024089}"
