ticker,fiscal_year,fiscal_period,report_date,revenue,gross_profit,operating_income,pretax_income,net_income,net_income_common,currency
JW-A,2020,FY,2020-04-30,1831483000,1240459000,180668000,-63092000,-74287000,-74287000,USD
JW-A,2021,FY,2021-04-30,1941501000,1316166000,218821000,175912000,148256000,148256000,USD
JW-A,2022,FY,2022-04-30,2082928000,1382270000,217849000,209661000,148309000,148309000,USD
JW-A,2023,FY,2023-04-30,2019900000,1327359000,205079000,33100000,17233000,17233000,USD
JWN,2019,FY,2020-01-31,15524000000,5592000000,784000000,682000000,496000000,496000000,USD
JWN,2020,FY,2021-01-31,10715000000,3115000000,-1047000000,-1228000000,-690000000,-690000000,USD
JWN,2021,FY,2022-01-31,14789000000,5445000000,492000000,246000000,178000000,178000000,USD
JWN,2022,FY,2023-01-31,15530000000,5511000000,465000000,337000000,245000000,245000000,USD
JWN,2023,FY,2024-01-31,14693000000,5390000000,535000000,147000000,134000000,134000000,USD
JXN,2020,FY,2020-12-31,3546000000,,-2936000000,-2491000000,-1634000000,-1634000000,USD
JXN,2021,FY,2021-12-31,6360000000,,1723000000,4345000000,3417000000,3417000000,USD
JZ,2022,FY,2022-12-31,75151793,-823408,-12098192,-30844353,-29212692,-29212692,USD
JZ,2023,FY,2023-12-31,62269136,2288573,-3582831,-54080169,-54110032,-54110032,USD
K,2020,FY,2020-12-31,13770000000,4727000000,1761000000,1587000000,1251000000,1251000000,USD
K,2021,FY,2021-12-31,11747000000,3818000000,1383000000,1455000000,1487000000,1487000000,USD
K,2022,FY,2022-12-31,12653000000,3811000000,1211000000,911000000,960000000,960000000,USD
K,2023,FY,2023-12-31,13122000000,4283000000,1505000000,1046000000,951000000,951000000,USD
KA,2020,FY,2020-12-31,6896000,,-27295000,-57487000,-57487000,-50790000,USD
KA,2021,FY,2021-12-31,9091000,,-11093000,-11817000,-11817000,-11817000,USD
KA,2022,FY,2022-12-31,1953000,,-22671000,-63453000,-63408000,-63408000,USD
KA,2023,FY,2023-12-31,5442000,,-15723000,-14076000,-14099000,-14099000,USD
KAI,2020,FY,2020-12-31,635028000,277306000,84103000,73687000,55196000,55196000,USD
KAI,2021,FY,2021-12-31,786579000,337365000,117175000,112052000,84043000,84043000,USD
KAI,2022,FY,2022-12-31,904739000,389555000,152426000,165636000,120928000,120928000,USD
KAI,2023,FY,2023-12-31,957672000,416306000,166480000,159016000,116069000,116069000,USD
KALA,2020,FY,2020-12-31,6362000,3189000,-96231000,-104327000,-104327000,-104327000,USD
KALA,2021,FY,2021-12-31,11240000,7143000,-109433000,-142605000,-142605000,-142605000,USD
KALA,2022,FY,2022-12-31,3892000,1332000,-81356000,-44822000,-44822000,-44822000,USD
KALA,2023,FY,2023-12-31,,,-39153000,-42199000,-42199000,-42199000,USD
KALU,2020,FY,2020-12-31,1172700000,231400000,88600000,38800000,28800000,28800000,USD
KALU,2021,FY,2021-12-31,2622000000,273900000,63600000,-24000000,-18500000,-18500000,USD
KALU,2022,FY,2022-12-31,3427900000,247700000,26700000,-37900000,-29600000,-29600000,USD
KALU,2023,FY,2023-12-31,3087000000,332100000,100800000,56300000,47200000,47200000,USD
KALV,2020,FY,2020-04-30,12690000,,-40533000,-29240000,-29116000,-29116000,USD
KALV,2021,FY,2021-04-30,,,-57923000,-46244000,-46244000,-46244000,USD
KALV,2022,FY,2022-04-30,,,-96613000,-82339000,-82339000,-82339000,USD
KALV,2023,FY,2023-04-30,,,-110871000,-92907000,-92907000,-92907000,USD
KALV,2024,FY,2024-04-30,,,-140445000,-126644000,-126644000,-126644000,USD
KAMN,2020,FY,2020-12-31,784459000,245582000,45676000,-78164000,-69742000,-69742000,USD
KAMN,2021,FY,2021-12-31,708993000,236611000,57597000,60501000,43670000,43670000,USD
KAMN,2022,FY,2022-12-31,687961000,175974000,-25356000,-65933000,-48573000,-48573000,USD
KAMN,2023,FY,2023-12-31,775854000,270144000,53021000,10685000,7947000,7947000,USD
KANP,2020,FY,2020-12-31,3353000,-1108000,-5458000,-5458000,-3740000,-3740000,USD
KANP,2021,FY,2021-12-31,4753000,-464000,44000,44000,245000,245000,USD
KANP,2022,FY,2022-12-31,9224000,2384000,515000,2994000,2850000,2850000,USD
KANP,2023,FY,2023-12-31,5254000,2396000,3002000,364000,3707000,3707000,USD
KAR,2020,FY,2020-12-31,1326900000,582600000,99000000,-64800000,500000,500000,USD
KAR,2021,FY,2021-12-31,1450600000,658100000,127500000,14300000,66500000,66500000,USD
KAR,2022,FY,2022-12-31,1519400000,685100000,139800000,38600000,241200000,241200000,USD
KAR,2023,FY,2023-12-31,1645100000,777500000,245600000,-146500000,-154100000,-154100000,USD
KBAL,2020,FY,2020-06-30,727859000,250761000,62876000,56130000,41054000,41054000,USD
KBAL,2021,FY,2021-06-30,569008000,182428000,12248000,4610000,7416000,7416000,USD
KBAL,2022,FY,2022-06-30,665877000,211306000,30568000,-17420000,-15714000,-15714000,USD
KBH,2020,FY,2020-11-30,4183174000,798640000,327861000,364043000,296243000,296243000,USD
KBH,2021,FY,2021-11-30,5724930000,1250564000,676188000,695346000,564746000,564746000,USD
KBH,2022,FY,2022-11-30,6903776000,1690433000,1055026000,1072066000,816666000,816666000,USD
KBH,2023,FY,2023-11-30,6410629000,1380354000,742534000,771277000,590177000,590177000,USD
KBH,2024,FY,2024-11-30,6930086000,1478603000,785622000,850918000,655018000,655018000,USD
KBR,2020,FY,2020-12-31,5767000000,666000000,331000000,-14000000,-63000000,-63000000,USD
KBR,2021,FY,2021-12-31,7339000000,806000000,399000000,146000000,27000000,27000000,USD
KBR,2022,FY,2022-12-31,6564000000,828000000,408000000,284000000,190000000,190000000,USD
KBR,2023,FY,2023-12-31,6956000000,977000000,489000000,-166000000,-265000000,-265000000,USD
KD,2023,FY,2023-12-31,17026000000,2528000000,-386000000,-850000000,-1374000000,-1374000000,USD
KDMN,2020,FY,2020-12-31,8288000,6287000,-102281000,-109095000,-108913000,-111035000,USD
KDNY,2020,FY,2020-12-31,827000,,-54717000,-83625000,-81622000,-81622000,USD
KDNY,2021,FY,2021-12-31,51625000,,-78948000,-99208000,-102937000,-102937000,USD
KDNY,2022,FY,2022-12-31,6128000,,-173096000,-180274000,-187865000,-187865000,USD
KDP,2020,FY,2020-12-31,11618000000,6486000000,2547000000,1753000000,1325000000,1325000000,USD
KDP,2021,FY,2021-12-31,12683000000,6977000000,2894000000,2798000000,2146000000,2146000000,USD
KDP,2022,FY,2022-12-31,14057000000,7323000000,2783000000,1719000000,1435000000,1435000000,USD
KDP,2023,FY,2023-12-31,14814000000,8080000000,3194000000,2757000000,2181000000,2181000000,USD
KE,2020,FY,2020-06-30,1200550000,83841000,39921000,25157000,18196000,18196000,USD
KE,2021,FY,2021-06-30,1291807000,118035000,65703000,70054000,56791000,56791000,USD
KE,2022,FY,2022-06-30,1349535000,104602000,52549000,43731000,31253000,31253000,USD
KE,2023,FY,2023-06-30,1823429000,156165000,87729000,74744000,55831000,55831000,USD
KE,2024,FY,2024-06-30,1714510000,140257000,74523000,25199000,20511000,20511000,USD
KELYA,2020,FY,2020-12-31,4516000000,827600000,22000000,-106800000,-72000000,-72000000,USD
KEM,2019,FY,2020-03-31,1260554000,420488000,176458000,79831000,41381000,41381000,USD
KEP,2021,FY,2021-12-31,52421530400,-3172521377,-5909870425,-6177101335,-4555872650,-4555872650,USD
KEX,2020,FY,2020-12-31,2171408000,660590000,140397000,-461351000,-272546000,-272546000,USD
KEX,2021,FY,2021-12-31,2246660000,593699000,76819000,-290601000,-246954000,-246954000,USD
KEX,2022,FY,2022-12-31,2784754000,723813000,184607000,164975000,122291000,122291000,USD
KEX,2023,FY,2023-12-31,3091640000,911218000,330083000,294125000,222935000,222935000,USD
KEYR,2020,FY,2020-06-30,26871,2025,-6785,-7593,-7593,-7593,USD
KEYS,2020,FY,2020-10-31,4221000000,2533000000,765000000,761000000,627000000,627000000,USD
KEYS,2021,FY,2021-10-31,4941000000,3069000000,1080000000,1010000000,894000000,894000000,USD
KEYS,2022,FY,2022-10-31,5420000000,3450000000,1334000000,1285000000,1124000000,1124000000,USD
KEYS,2023,FY,2023-10-31,5464000000,3532000000,1358000000,1357000000,1057000000,1057000000,USD
KEYS,2024,FY,2024-10-31,4979000000,3133000000,833000000,865000000,614000000,614000000,USD
KFRC,2020,FY,2020-12-31,1397700000,396224000,80256000,75212000,56039000,56039000,USD
KFRC,2021,FY,2021-12-31,1579922000,456864000,106643000,99267000,75177000,75177000,USD
KFRC,2022,FY,2022-12-31,1710765000,501107000,116865000,102442000,75431000,75431000,USD
KFRC,2023,FY,2023-12-31,1531756000,427066000,87121000,85250000,61075000,61075000,USD
KFS,2021,FY,2021-12-31,78401000,,-474000,-6630000,-342000,-836000,USD
KFY,2020,FY,2020-04-30,1977330000,593450000,234584000,150962000,104946000,104946000,USD
KFY,2021,FY,2021-04-30,1819946000,450036000,186516000,163700000,114454000,114454000,USD
KFY,2022,FY,2022-04-30,2643455000,787604000,470074000,432901000,326360000,326360000,USD
KFY,2023,FY,2023-04-30,2863836000,724134000,358913000,295737000,209529000,209529000,USD
KFY,2024,FY,2024-04-30,2795505000,651326000,281487000,222642000,169154000,169154000,USD
KGC,2020,FY,2020-12-31,4213400000,1645400000,1248500000,1798500000,1342400000,1342400000,USD
KGC,2021,FY,2021-12-31,2599600000,685600000,216600000,84300000,251100000,251100000,USD
KGC,2022,FY,2022-12-31,3455100000,865400000,467700000,106700000,-637100000,-637100000,USD
KHC,2020,FY,2020-12-31,26185000000,9177000000,5527000000,1030000000,356000000,356000000,USD
KHC,2021,FY,2021-12-31,26042000000,8682000000,5094000000,1708000000,1012000000,1012000000,USD
KHC,2022,FY,2022-12-31,26485000000,8122000000,4547000000,2966000000,2363000000,2363000000,USD
KHC,2023,FY,2023-12-31,26640000000,8926000000,5234000000,3633000000,2855000000,2855000000,USD
KIDS,2020,FY,2020-12-31,71078000,55031000,-20413000,-33667000,-32944000,-32944000,USD
KIDS,2021,FY,2021-12-31,98049000,73403000,-17874000,-17388000,-16260000,-16260000,USD
KIDS,2022,FY,2022-12-31,122289000,90660000,-21790000,-3689000,1258000,1258000,USD
KIDS,2023,FY,2023-12-31,148732000,111253000,-25766000,-21312000,-20974000,-20974000,USD
KIM,2020,FY,2020-12-31,1057893000,900232000,332752000,1003855000,1000833000,975417000,USD
KIM,2021,FY,2021-12-31,1364585000,1183329000,447233000,853076000,844059000,818643000,USD
KIM,2022,FY,2022-12-31,1727684000,1502955000,572243000,171188000,125976000,100758000,USD
KIM,2023,FY,2023-12-31,1783400000,1551822000,582610000,726901000,654273000,629252000,USD
KIN,2020,FY,2020-12-31,42164000,37538000,-15722000,-21796000,-21796000,-21796000,USD
KIND,2020,FY,2020-12-31,123284000,101698000,-76651000,-75107000,-75234000,-75234000,USD
KIND,2021,FY,2021-12-31,192197000,163384000,-94806000,-95168000,-95325000,-95325000,USD
KIND,2022,FY,2022-12-31,212765000,173784000,-144204000,-136243000,-137916000,-137916000,USD
KIND,2023,FY,2023-12-31,218309000,176696000,-172284000,-147009000,-147765000,-147765000,USD
KIRK,2019,FY,2020-01-31,603880000,165434000,-33812000,-52587000,-53265000,-53265000,USD
KIRK,2020,FY,2021-01-31,543496000,172838000,17674000,8092000,16639000,16639000,USD
KIRK,2021,FY,2022-01-31,558180000,103497000,26099000,25369000,22026000,22026000,USD
KIRK,2022,FY,2023-01-31,498825000,34558000,-40680000,-44151000,-44694000,-44694000,USD
KIRK,2023,FY,2024-01-31,468690000,44838000,-22547000,-27232000,-27751000,-27751000,USD
KITT,2021,FY,2021-12-31,8591540,1741292,-6519918,-15127629,-15127629,-15127629,USD
KITT,2022,FY,2022-12-31,11434959,-428903,-18363367,-28260571,-28260571,-28260571,USD
KITT,2023,FY,2023-12-31,6606352,-5322579,-25723383,-50686601,-50686601,-50686601,USD
KKR,2020,FY,2020-12-31,4230891000,2078401000,1297759000,5726695000,5117598000,5117598000,USD
KKR,2021,FY,2021-12-31,16226040000,,5073435000,13846599000,4732406000,4626759000,USD
KKR,2022,FY,2022-12-31,5704180000,,-206454000,-292221000,-521664000,-590664000,USD
KKR,2023,FY,2023-12-31,14499312000,,2314590000,6554609000,3732261000,3680514000,USD
KLAC,2020,FY,2020-06-30,5806424000,3356863000,1758850000,1316711000,1216785000,1216785000,USD
KLAC,2021,FY,2021-06-30,6918734000,4146569000,2488480000,2360454000,2078292000,2078292000,USD
KLAC,2022,FY,2022-06-30,9211883000,5619442000,3654181000,3489237000,3321807000,3321807000,USD
KLAC,2023,FY,2023-06-30,10496056000,6277749000,3994696000,3789190000,3387277000,3387277000,USD
KLAC,2024,FY,2024-06-30,9812247000,5884174000,3635684000,3190032000,2761896000,2761896000,USD
KLC,2023,FY,2023-12-31,2510182000,685858000,288846000,129925000,102558000,102558000,USD
KLDI,2020,FY,2020-12-31,289545000,141813000,1787000,-48990000,-49926000,-49926000,USD
KLDI,2021,FY,2021-12-31,320477000,156519000,17254000,-60990000,-60543000,-60543000,USD
KLDI,2022,FY,2022-12-31,317432000,151978000,12035000,-41462000,-43174000,-43174000,USD
KLDI,2023,FY,2023-12-31,345799000,173887000,34297000,-31854000,-34813000,-34813000,USD
KLIC,2020,FY,2020-09-30,623176000,297975000,58509000,64334000,52300000,52300000,USD
KLIC,2021,FY,2021-09-30,1517664000,696986000,412447000,414550000,367161000,367161000,USD
KLIC,2022,FY,2022-09-30,1503620000,748320000,471418000,476988000,433545000,433545000,USD
KLIC,2023,FY,2023-09-30,742491000,358655000,60972000,72201000,57148000,57148000,USD
KLIC,2024,FY,2024-09-30,706232000,268754000,-48024000,-58355000,-69006000,-69006000,USD
KLXE,2019,FY,2020-01-31,544000000,74000000,-28700000,-104900000,-96400000,-96400000,USD
KLXE,2020,FY,2021-01-31,436100000,46200000,-62800000,-93500000,-93800000,-93800000,USD
KLXE,2021,FY,2022-01-31,436100000,46200000,-62800000,-93500000,-93800000,-93800000,USD
KMB,2020,FY,2020-12-31,19140000000,6822000000,3190000000,2930000000,2352000000,2352000000,USD
KMB,2021,FY,2021-12-31,19440000000,5988000000,2589000000,2225000000,1814000000,1814000000,USD
KMB,2022,FY,2022-12-31,20175000000,6219000000,2638000000,2340000000,1934000000,1934000000,USD
KMB,2023,FY,2023-12-31,20431000000,7032000000,3071000000,2021000000,1764000000,1764000000,USD
KMI,2020,FY,2020-12-31,11700000000,9155000000,3492000000,661000000,119000000,119000000,USD
KMI,2021,FY,2021-12-31,16610000000,10117000000,4533000000,2219000000,1784000000,1784000000,USD
KMI,2022,FY,2022-12-31,19200000000,9945000000,4026000000,3335000000,2548000000,2548000000,USD
KMI,2023,FY,2023-12-31,15334000000,10396000000,4250000000,3201000000,2391000000,2391000000,USD
KMPH,2023,FY,2023-12-31,27461000,,-49604000,-46049000,-46049000,-46049000,USD
KMT,2020,FY,2020-06-30,1885305000,529471000,127224000,1960000,-5661000,-5661000,USD
KMT,2021,FY,2021-06-30,1841441000,552478000,131229000,64660000,54434000,54434000,USD
KMT,2022,FY,2022-06-30,2012456000,647977000,215896000,206733000,144623000,144623000,USD
KMT,2023,FY,2023-06-30,2078184000,646439000,196523000,159621000,118459000,118459000,USD
KMT,2024,FY,2024-06-30,2046899000,627093000,182375000,144450000,109323000,109323000,USD
KMX,2019,FY,2020-02-29,20319987000,2722340000,782273000,1160986000,888433000,888433000,USD
KMX,2020,FY,2021-02-28,18950149000,2379125000,480350000,965257000,746919000,746919000,USD
KMX,2021,FY,2022-02-28,31900412000,3287542000,750366000,1492346000,1151297000,1151297000,USD
KMX,2022,FY,2023-02-28,29684873000,2800203000,84397000,636804000,484762000,484762000,USD
KMX,2023,FY,2024-02-29,26536040000,2713209000,187803000,641595000,479204000,479204000,USD
KN,2020,FY,2020-12-31,764300000,273500000,49100000,11300000,6600000,6600000,USD
KN,2021,FY,2021-12-31,868100000,359500000,120300000,104600000,150000000,150000000,USD
KN,2022,FY,2022-12-31,478800000,227000000,91400000,87700000,-430100000,-430100000,USD
KN,2023,FY,2023-12-31,456800000,204900000,46700000,37300000,72400000,72400000,USD
KNDI,2020,FY,2020-12-31,76920513,13487933,-12282174,-15441333,-10394164,-10394164,USD
KNDI,2021,FY,2021-12-31,91486384,16247862,-45874647,29210288,22863798,22863798,USD
KNDI,2022,FY,2022-12-31,117813049,19517726,-22747536,-13338534,-12123663,-12123663,USD
KNDI,2023,FY,2023-12-31,123599232,41370023,-9615632,3472671,7132,7132,USD
KNF,2022,FY,2022-12-31,2534729000,360894000,194295000,158821000,116220000,116220000,USD
KNF,2023,FY,2023-12-31,2830350000,538935000,296397000,245308000,182872000,182872000,USD
KNIT,2023,FY,2023-12-31,,,-82111,-149611,-149611,-149611,USD
KNSA,2020,FY,2020-12-31,,,-157363000,-156229000,-161381000,-161381000,USD
KNSA,2021,FY,2021-12-31,38544000,29444000,-156636000,-156539000,-157924000,-157924000,USD
KNSA,2022,FY,2022-12-31,220180000,197285000,9773000,11026000,183363000,183363000,USD
KNSA,2023,FY,2023-12-31,270259000,236852000,-25196000,-16652000,14084000,14084000,USD
KNTE,2020,FY,2020-12-31,,,-36001000,-35761000,-35761000,-35761000,USD
KNTE,2021,FY,2021-12-31,,,-90111000,-89763000,-89763000,-89763000,USD
KNTE,2022,FY,2022-12-31,,,-118521000,-116271000,-116271000,-116271000,USD
KNTE,2023,FY,2023-12-31,,,-119008000,-112649000,-112649000,-112649000,USD
KNWN,2020,FY,2020-09-30,121939,52213,-6825928,-13562641,-13562641,-13562641,USD
KNWN,2021,FY,2021-09-30,,,-10446148,-25360213,-25360213,-25360213,USD
KNWN,2022,FY,2022-09-30,4360087,,-9143636,-20071244,-20071244,-20071244,USD
KNWN,2023,FY,2023-09-30,,,-14298064,-15289167,-15289167,-20443050,USD
KNWN,2024,FY,2024-09-30,,,-15223483,-16581558,-16581558,-16895094,USD
KNX,2020,FY,2020-12-31,4673863000,2581528000,569773000,560311000,410002000,410002000,USD
KNX,2021,FY,2021-12-31,5998019000,3404613000,965996000,974635000,743388000,743388000,USD
KNX,2022,FY,2022-12-31,7428582000,3903128000,1092638000,1020506000,771325000,771325000,USD
KNX,2023,FY,2023-12-31,7141766000,3174064000,340389000,270289000,217149000,217149000,USD
KO,2020,FY,2020-12-31,33014000000,19581000000,8997000000,9749000000,7747000000,7747000000,USD
KO,2021,FY,2021-12-31,38655000000,23298000000,10308000000,12425000000,9771000000,9771000000,USD
KO,2022,FY,2022-12-31,43004000000,25004000000,10909000000,11686000000,9542000000,9542000000,USD
KO,2023,FY,2023-12-31,45754000000,27234000000,11311000000,12952000000,10714000000,10714000000,USD
KOD,2020,FY,2020-12-31,,,-136007000,-133096000,-133096000,-133096000,USD
KOD,2021,FY,2021-12-31,,,-267051000,-266990000,-266990000,-266990000,USD
KOD,2022,FY,2022-12-31,,,-341379000,-333823000,-333823000,-333823000,USD
KOD,2023,FY,2023-12-31,,,-277321000,-260491000,-260491000,-260491000,USD
KODK,2020,FY,2020-12-31,1029000000,135000000,-57000000,-376000000,-541000000,-541000000,USD
KODK,2021,FY,2021-12-31,1150000000,164000000,-40000000,28000000,24000000,24000000,USD
KODK,2022,FY,2022-12-31,1205000000,170000000,-16000000,31000000,26000000,26000000,USD
KODK,2023,FY,2023-12-31,1117000000,210000000,11000000,87000000,75000000,75000000,USD
KOP,2020,FY,2020-12-31,1669100000,360400000,163200000,110100000,122000000,122000000,USD
KOP,2021,FY,2021-12-31,1678600000,334100000,127500000,119600000,85200000,85200000,USD
KOP,2022,FY,2022-12-31,1980500000,344600000,135200000,95400000,63400000,63400000,USD
KOP,2023,FY,2023-12-31,2154200000,424500000,193400000,124600000,89200000,89200000,USD
KOPN,2020,FY,2020-12-31,40127669,18729288,-4763418,-4401925,-4411112,-4411112,USD
KOPN,2021,FY,2021-12-31,45666117,20613734,-13775036,-13339371,-13432873,-13432873,USD
KOPN,2022,FY,2022-12-31,47401190,14842442,-21790213,-19182265,-19325917,-19325917,USD
KOPN,2023,FY,2023-12-31,40394177,15441746,-17177504,-19592219,-19748219,-19748219,USD
KORE,2022,FY,2022-12-31,268447000,139293000,-27298000,-116617000,-106200000,-106200000,USD
KORE,2023,FY,2023-12-31,276610000,148047000,-40504000,-171200000,-167042000,-167042000,USD
KOS,2020,FY,2020-12-31,896198000,557721000,-84899000,-416795000,-411586000,-411586000,USD
KOS,2021,FY,2021-12-31,1333839000,987833000,363701000,-43380000,-77836000,-77836000,USD
KOS,2022,FY,2022-12-31,2299775000,1890476000,1157134000,337067000,226551000,226551000,USD
KOS,2023,FY,2023-12-31,1701535000,1311438000,724701000,371735000,213520000,213520000,USD
KPLT,2020,FY,2020-12-31,247200000,75711000,59844000,23018000,22531000,22531000,USD
KPLT,2021,FY,2021-12-31,25606000,3786000,7357000,10729000,10751000,10751000,USD
KPLT,2022,FY,2022-12-31,209497000,33068000,-28441000,-40522000,-40472000,-40472000,USD
KPLT,2023,FY,2023-12-31,221588000,37396000,-11792000,-36501000,-36666000,-36666000,USD
KPTI,2020,FY,2020-12-31,108085000,105380000,-171850000,-195964000,-196273000,-196273000,USD
KPTI,2021,FY,2021-12-31,209819000,206417000,-98271000,-123820000,-124088000,-124088000,USD
KPTI,2022,FY,2022-12-31,157074000,151861000,-142202000,-164922000,-165291000,-165291000,USD
KPTI,2023,FY,2023-12-31,146033000,141091000,-129540000,-142776000,-143099000,-143099000,USD
KR,2019,FY,2020-01-31,122286000000,26108000000,2251000000,1981000000,1659000000,1659000000,USD
KR,2020,FY,2021-01-31,132498000000,30901000000,2780000000,3370000000,2585000000,2585000000,USD
KR,2021,FY,2022-01-31,137888000000,30349000000,3477000000,2051000000,1655000000,1655000000,USD
KR,2022,FY,2023-01-31,148258000000,31778000000,4126000000,2902000000,2244000000,2244000000,USD
KR,2023,FY,2024-01-31,150039000000,33364000000,3096000000,2836000000,2164000000,2164000000,USD
KRA,2020,FY,2020-12-31,1563150000,397871000,69162000,-253720000,-225602000,-225602000,USD
KRA,2021,FY,2021-12-31,1970129000,588756000,257708000,215092000,170226000,170226000,USD
KRBP,2020,FY,2020-12-31,,,-19196900,-19200200,-19200200,-19200200,USD
KRBP,2021,FY,2021-12-31,,,-25305700,-25588700,-25588700,-25588700,USD
KRBP,2022,FY,2022-12-31,,,-31114300,-34731000,-34731000,-34731000,USD
KRBP,2023,FY,2023-12-31,,,-17262000,-20949000,-20949000,-20949000,USD
KRC,2020,FY,2020-12-31,898397000,743279000,252489000,207293000,187105000,187105000,USD
KRC,2021,FY,2021-12-31,955040000,789338000,285916000,658910000,634307000,634307000,USD
KRC,2022,FY,2022-12-31,1096987000,894243000,329556000,259493000,234898000,234898000,USD
KRC,2023,FY,2023-12-31,1129694000,900730000,336418000,238288000,214324000,214324000,USD
KREF,2020,FY,2020-12-31,,,-21012000,54809000,54397000,53553000,USD
KRG,2020,FY,2020-12-31,266645000,225633000,30278000,-16819000,-16223000,-16223000,USD
KRG,2021,FY,2021-12-31,373324000,317763000,33789000,-82032000,-82236000,-82236000,USD
KRG,2022,FY,2022-12-31,801996000,694779000,65525000,-12111000,-12777000,-12777000,USD
KRG,2023,FY,2023-12-31,823004000,715046000,130117000,48916000,48126000,48126000,USD
